Created Date,Incident Zip,Borough
01/09/2012 12:00:00 AM,11207,BROOKLYN
01/09/2012 12:00:00 AM,11231,BROOKLYN
01/09/2012 12:00:00 AM,10030,MANHATTAN
01/09/2012 12:00:00 AM,10472,BRONX
01/09/2012 12:00:00 AM,10027,MANHATTAN
01/09/2012 12:00:00 AM,10473,BRONX
01/09/2012 12:00:00 AM,11367,QUEENS
01/09/2012 12:00:00 AM,11207,BROOKLYN
01/09/2012 12:00:00 AM,11433,QUEENS
01/09/2012 12:00:00 AM,11213,BROOKLYN
01/09/2012 12:00:00 AM,10023,MANHATTAN
01/09/2012 12:00:00 AM,11201,BROOKLYN
01/09/2012 12:00:00 AM,10014,MANHATTAN
01/09/2012 12:00:00 AM,11219,BROOKLYN
01/09/2012 12:00:00 AM,10011,MANHATTAN
01/09/2012 12:00:00 AM,10468,BRONX
01/09/2012 12:00:00 AM,11233,BROOKLYN
01/09/2012 12:00:00 AM,11217,BROOKLYN
01/09/2012 12:00:00 AM,11373,QUEENS
01/09/2012 12:00:00 AM,11217,BROOKLYN
01/09/2012 12:00:00 AM,10459,BRONX
01/09/2012 12:00:00 AM,11238,BROOKLYN
01/09/2012 12:00:00 AM,10025,MANHATTAN
01/09/2012 12:00:00 AM,11208,BROOKLYN
01/10/2012 12:00:00 AM,10027,MANHATTAN
01/10/2012 12:00:00 AM,11213,BROOKLYN
01/10/2012 12:00:00 AM,10310,STATEN ISLAND
01/10/2012 12:00:00 AM,11217,BROOKLYN
01/10/2012 12:00:00 AM,11237,BROOKLYN
01/10/2012 12:00:00 AM,10019,MANHATTAN
01/10/2012 12:00:00 AM,11426,QUEENS
01/10/2012 12:00:00 AM,10457,BRONX
01/10/2012 12:00:00 AM,11233,BROOKLYN
01/10/2012 12:00:00 AM,11385,QUEENS
01/10/2012 12:00:00 AM,10027,MANHATTAN
01/10/2012 12:00:00 AM,11205,BROOKLYN
01/10/2012 12:00:00 AM,11238,BROOKLYN
01/10/2012 12:00:00 AM,11366,QUEENS
01/10/2012 12:00:00 AM,11203,BROOKLYN
01/10/2012 12:00:00 AM,11233,BROOKLYN
01/11/2012 12:00:00 AM,10023,MANHATTAN
01/11/2012 12:00:00 AM,11373,QUEENS
01/11/2012 12:00:00 AM,11377,QUEENS
01/11/2012 12:00:00 AM,10454,BRONX
01/11/2012 12:00:00 AM,10456,BRONX
01/11/2012 12:00:00 AM,11377,QUEENS
01/11/2012 12:00:00 AM,11420,QUEENS
01/11/2012 12:00:00 AM,11102,QUEENS
01/11/2012 12:00:00 AM,10002,MANHATTAN
01/11/2012 12:00:00 AM,10029,MANHATTAN
01/11/2012 12:00:00 AM,10025,MANHATTAN
01/11/2012 12:00:00 AM,11238,BROOKLYN
01/11/2012 12:00:00 AM,10467,BRONX
01/11/2012 12:00:00 AM,10023,MANHATTAN
01/11/2012 12:00:00 AM,11233,BROOKLYN
01/11/2012 12:00:00 AM,10032,MANHATTAN
01/11/2012 12:00:00 AM,10002,MANHATTAN
01/11/2012 12:00:00 AM,10025,MANHATTAN
01/11/2012 12:00:00 AM,10032,MANHATTAN
01/11/2012 12:00:00 AM,11233,BROOKLYN
01/11/2012 12:00:00 AM,11237,BROOKLYN
01/11/2012 12:00:00 AM,10452,BRONX
01/11/2012 12:00:00 AM,10026,MANHATTAN
01/11/2012 12:00:00 AM,10468,BRONX
01/11/2012 12:00:00 AM,10023,MANHATTAN
01/11/2012 12:00:00 AM,11238,BROOKLYN
01/11/2012 12:00:00 AM,11208,BROOKLYN
01/11/2012 12:00:00 AM,11212,BROOKLYN
01/11/2012 12:00:00 AM,10006,MANHATTAN
01/12/2012 12:00:00 AM,11225,BROOKLYN
01/12/2012 12:00:00 AM,11235,BROOKLYN
01/12/2012 12:00:00 AM,10459,BRONX
01/12/2012 12:00:00 AM,10025,MANHATTAN
01/12/2012 12:00:00 AM,11216,BROOKLYN
01/12/2012 12:00:00 AM,10301,STATEN ISLAND
01/12/2012 12:00:00 AM,10026,MANHATTAN
01/12/2012 12:00:00 AM,10472,BRONX
01/12/2012 12:00:00 AM,10029,MANHATTAN
01/12/2012 12:00:00 AM,11213,BROOKLYN
01/12/2012 12:00:00 AM,10025,MANHATTAN
01/12/2012 12:00:00 AM,11225,BROOKLYN
01/12/2012 12:00:00 AM,10036,MANHATTAN
01/12/2012 12:00:00 AM,11373,QUEENS
01/12/2012 12:00:00 AM,10312,STATEN ISLAND
01/12/2012 12:00:00 AM,10457,BRONX
01/12/2012 12:00:00 AM,11207,BROOKLYN
01/12/2012 12:00:00 AM,11216,BROOKLYN
01/12/2012 12:00:00 AM,10128,MANHATTAN
01/12/2012 12:00:00 AM,10456,BRONX
01/12/2012 12:00:00 AM,11103,QUEENS
01/12/2012 12:00:00 AM,11385,QUEENS
01/12/2012 12:00:00 AM,10035,MANHATTAN
01/12/2012 12:00:00 AM,11217,BROOKLYN
01/12/2012 12:00:00 AM,11212,BROOKLYN
01/12/2012 12:00:00 AM,10453,BRONX
01/12/2012 12:00:00 AM,10312,STATEN ISLAND
01/12/2012 12:00:00 AM,11210,BROOKLYN
01/12/2012 12:00:00 AM,11238,BROOKLYN
01/12/2012 12:00:00 AM,10029,MANHATTAN
01/12/2012 12:00:00 AM,10013,MANHATTAN
01/12/2012 12:00:00 AM,10025,MANHATTAN
01/12/2012 12:00:00 AM,10032,MANHATTAN
01/12/2012 12:00:00 AM,11221,BROOKLYN
01/12/2012 12:00:00 AM,10029,MANHATTAN
01/13/2012 12:00:00 AM,10458,BRONX
01/13/2012 12:00:00 AM,10035,MANHATTAN
01/13/2012 12:00:00 AM,11209,BROOKLYN
01/13/2012 12:00:00 AM,10033,MANHATTAN
01/13/2012 12:00:00 AM,11208,BROOKLYN
01/13/2012 12:00:00 AM,11217,BROOKLYN
01/13/2012 12:00:00 AM,10463,BRONX
01/13/2012 12:00:00 AM,10029,MANHATTAN
01/13/2012 12:00:00 AM,10026,MANHATTAN
01/13/2012 12:00:00 AM,11385,QUEENS
01/13/2012 12:00:00 AM,10472,BRONX
01/13/2012 12:00:00 AM,11385,QUEENS
01/13/2012 12:00:00 AM,11103,QUEENS
01/13/2012 12:00:00 AM,10460,BRONX
01/13/2012 12:00:00 AM,11211,BROOKLYN
01/13/2012 12:00:00 AM,10029,MANHATTAN
01/13/2012 12:00:00 AM,10029,MANHATTAN
01/13/2012 12:00:00 AM,11216,BROOKLYN
01/13/2012 12:00:00 AM,10128,MANHATTAN
01/13/2012 12:00:00 AM,11208,BROOKLYN
01/13/2012 12:00:00 AM,10029,MANHATTAN
01/13/2012 12:00:00 AM,11418,QUEENS
01/13/2012 12:00:00 AM,11216,BROOKLYN
01/13/2012 12:00:00 AM,10029,MANHATTAN
01/14/2012 12:00:00 AM,11212,BROOKLYN
01/14/2012 12:00:00 AM,11433,QUEENS
01/14/2012 12:00:00 AM,10312,STATEN ISLAND
01/14/2012 12:00:00 AM,11233,BROOKLYN
01/14/2012 12:00:00 AM,11207,BROOKLYN
01/14/2012 12:00:00 AM,11233,BROOKLYN
01/14/2012 12:00:00 AM,10031,MANHATTAN
01/14/2012 12:00:00 AM,10019,MANHATTAN
01/14/2012 12:00:00 AM,10314,STATEN ISLAND
01/14/2012 12:00:00 AM,10029,MANHATTAN
01/14/2012 12:00:00 AM,11419,QUEENS
01/14/2012 12:00:00 AM,10024,MANHATTAN
01/15/2012 12:00:00 AM,10035,MANHATTAN
01/15/2012 12:00:00 AM,11216,BROOKLYN
01/15/2012 12:00:00 AM,11210,BROOKLYN
01/15/2012 12:00:00 AM,10029,MANHATTAN
01/15/2012 12:00:00 AM,11210,BROOKLYN
01/15/2012 12:00:00 AM,10467,BRONX
01/15/2012 12:00:00 AM,10457,BRONX
01/15/2012 12:00:00 AM,10029,MANHATTAN
01/15/2012 12:00:00 AM,11221,BROOKLYN
01/15/2012 12:00:00 AM,10466,BRONX
01/16/2012 12:00:00 AM,11233,BROOKLYN
01/16/2012 12:00:00 AM,10036,MANHATTAN
01/16/2012 12:00:00 AM,11421,QUEENS
01/16/2012 12:00:00 AM,11219,BROOKLYN
01/16/2012 12:00:00 AM,10459,BRONX
01/16/2012 12:00:00 AM,10456,BRONX
01/16/2012 12:00:00 AM,10460,BRONX
01/16/2012 12:00:00 AM,11238,BROOKLYN
01/17/2012 12:00:00 AM,10458,BRONX
01/17/2012 12:00:00 AM,11230,BROOKLYN
01/17/2012 12:00:00 AM,11209,BROOKLYN
01/17/2012 12:00:00 AM,10033,MANHATTAN
01/17/2012 12:00:00 AM,11216,BROOKLYN
01/17/2012 12:00:00 AM,10304,STATEN ISLAND
01/17/2012 12:00:00 AM,10456,BRONX
01/17/2012 12:00:00 AM,11201,BROOKLYN
01/17/2012 12:00:00 AM,10456,BRONX
01/17/2012 12:00:00 AM,10016,MANHATTAN
01/17/2012 12:00:00 AM,10033,MANHATTAN
01/17/2012 12:00:00 AM,10040,MANHATTAN
01/17/2012 12:00:00 AM,11212,BROOKLYN
01/17/2012 12:00:00 AM,11225,BROOKLYN
01/17/2012 12:00:00 AM,10460,BRONX
01/17/2012 12:00:00 AM,11361,QUEENS
01/17/2012 12:00:00 AM,11236,BROOKLYN
01/17/2012 12:00:00 AM,10026,MANHATTAN
01/17/2012 12:00:00 AM,11225,BROOKLYN
01/17/2012 12:00:00 AM,11203,BROOKLYN
01/17/2012 12:00:00 AM,10453,BRONX
01/17/2012 12:00:00 AM,11233,BROOKLYN
01/17/2012 12:00:00 AM,11366,QUEENS
01/17/2012 12:00:00 AM,10036,MANHATTAN
01/17/2012 12:00:00 AM,11207,BROOKLYN
01/17/2012 12:00:00 AM,11213,BROOKLYN
01/17/2012 12:00:00 AM,11209,BROOKLYN
01/17/2012 12:00:00 AM,11238,BROOKLYN
01/17/2012 12:00:00 AM,10021,MANHATTAN
01/17/2012 12:00:00 AM,11369,QUEENS
01/17/2012 12:00:00 AM,10452,BRONX
01/18/2012 12:00:00 AM,10037,MANHATTAN
01/18/2012 12:00:00 AM,10028,MANHATTAN
01/18/2012 12:00:00 AM,11385,QUEENS
01/18/2012 12:00:00 AM,10036,MANHATTAN
01/18/2012 12:00:00 AM,11221,BROOKLYN
01/18/2012 12:00:00 AM,11225,BROOKLYN
01/18/2012 12:00:00 AM,10025,MANHATTAN
01/18/2012 12:00:00 AM,10025,MANHATTAN
01/18/2012 12:00:00 AM,11416,QUEENS
01/18/2012 12:00:00 AM,10003,MANHATTAN
01/18/2012 12:00:00 AM,11203,BROOKLYN
01/18/2012 12:00:00 AM,10472,BRONX
01/18/2012 12:00:00 AM,10456,BRONX
01/18/2012 12:00:00 AM,11206,BROOKLYN
01/18/2012 12:00:00 AM,11225,BROOKLYN
01/18/2012 12:00:00 AM,10030,MANHATTAN
01/18/2012 12:00:00 AM,10029,MANHATTAN
01/18/2012 12:00:00 AM,10036,MANHATTAN
01/18/2012 12:00:00 AM,10033,MANHATTAN
01/18/2012 12:00:00 AM,11226,BROOKLYN
01/18/2012 12:00:00 AM,11203,BROOKLYN
01/18/2012 12:00:00 AM,10457,BRONX
01/18/2012 12:00:00 AM,11220,BROOKLYN
01/18/2012 12:00:00 AM,11209,BROOKLYN
01/18/2012 12:00:00 AM,10065,MANHATTAN
01/18/2012 12:00:00 AM,10460,BRONX
01/18/2012 12:00:00 AM,10075,MANHATTAN
01/18/2012 12:00:00 AM,10453,BRONX
01/18/2012 12:00:00 AM,11208,BROOKLYN
01/18/2012 12:00:00 AM,11201,BROOKLYN
01/18/2012 12:00:00 AM,10458,BRONX
01/19/2012 12:00:00 AM,10031,MANHATTAN
01/19/2012 12:00:00 AM,10280,MANHATTAN
01/19/2012 12:00:00 AM,11368,QUEENS
01/19/2012 12:00:00 AM,10456,BRONX
01/19/2012 12:00:00 AM,11221,BROOKLYN
01/19/2012 12:00:00 AM,11201,BROOKLYN
01/19/2012 12:00:00 AM,,MANHATTAN
01/19/2012 12:00:00 AM,10025,MANHATTAN
01/19/2012 12:00:00 AM,11217,BROOKLYN
01/19/2012 12:00:00 AM,11221,BROOKLYN
01/19/2012 12:00:00 AM,10019,MANHATTAN
01/19/2012 12:00:00 AM,10034,MANHATTAN
01/19/2012 12:00:00 AM,11372,QUEENS
01/19/2012 12:00:00 AM,10468,BRONX
01/19/2012 12:00:00 AM,10025,MANHATTAN
01/19/2012 12:00:00 AM,11209,BROOKLYN
01/19/2012 12:00:00 AM,10040,MANHATTAN
01/19/2012 12:00:00 AM,11215,BROOKLYN
01/19/2012 12:00:00 AM,10016,MANHATTAN
01/19/2012 12:00:00 AM,11222,BROOKLYN
01/19/2012 12:00:00 AM,11208,BROOKLYN
01/19/2012 12:00:00 AM,11207,BROOKLYN
01/19/2012 12:00:00 AM,11225,BROOKLYN
01/19/2012 12:00:00 AM,10025,MANHATTAN
01/19/2012 12:00:00 AM,11368,QUEENS
01/19/2012 12:00:00 AM,11222,BROOKLYN
01/19/2012 12:00:00 AM,11221,BROOKLYN
01/20/2012 12:00:00 AM,11218,BROOKLYN
01/20/2012 12:00:00 AM,10453,BRONX
01/20/2012 12:00:00 AM,10457,BRONX
01/20/2012 12:00:00 AM,11223,BROOKLYN
01/20/2012 12:00:00 AM,10033,MANHATTAN
01/20/2012 12:00:00 AM,10014,MANHATTAN
01/20/2012 12:00:00 AM,10472,BRONX
01/20/2012 12:00:00 AM,11385,QUEENS
01/20/2012 12:00:00 AM,10128,MANHATTAN
01/20/2012 12:00:00 AM,10032,MANHATTAN
01/20/2012 12:00:00 AM,11236,BROOKLYN
01/20/2012 12:00:00 AM,11236,BROOKLYN
01/20/2012 12:00:00 AM,10472,BRONX
01/20/2012 12:00:00 AM,10014,MANHATTAN
01/20/2012 12:00:00 AM,11238,BROOKLYN
01/20/2012 12:00:00 AM,11377,QUEENS
01/20/2012 12:00:00 AM,11212,BROOKLYN
01/20/2012 12:00:00 AM,10456,BRONX
01/20/2012 12:00:00 AM,11222,BROOKLYN
01/20/2012 12:00:00 AM,11236,BROOKLYN
01/20/2012 12:00:00 AM,11208,BROOKLYN
01/20/2012 12:00:00 AM,11433,QUEENS
01/20/2012 12:00:00 AM,11237,BROOKLYN
01/21/2012 12:00:00 AM,10451,BRONX
01/21/2012 12:00:00 AM,10014,MANHATTAN
01/21/2012 12:00:00 AM,11213,BROOKLYN
01/21/2012 12:00:00 AM,10037,MANHATTAN
01/21/2012 12:00:00 AM,11211,BROOKLYN
01/21/2012 12:00:00 AM,11211,BROOKLYN
01/21/2012 12:00:00 AM,10040,MANHATTAN
01/21/2012 12:00:00 AM,10304,STATEN ISLAND
01/21/2012 12:00:00 AM,11423,QUEENS
01/22/2012 12:00:00 AM,10452,BRONX
01/22/2012 12:00:00 AM,10459,BRONX
01/22/2012 12:00:00 AM,10459,BRONX
01/22/2012 12:00:00 AM,11212,BROOKLYN
01/22/2012 12:00:00 AM,11221,BROOKLYN
01/22/2012 12:00:00 AM,11217,BROOKLYN
01/22/2012 12:00:00 AM,10459,BRONX
01/22/2012 12:00:00 AM,11205,BROOKLYN
01/22/2012 12:00:00 AM,10458,BRONX
01/22/2012 12:00:00 AM,11205,BROOKLYN
01/22/2012 12:00:00 AM,11238,BROOKLYN
01/22/2012 12:00:00 AM,10075,MANHATTAN
01/22/2012 12:00:00 AM,10128,MANHATTAN
01/22/2012 12:00:00 AM,11205,BROOKLYN
01/22/2012 12:00:00 AM,11205,BROOKLYN
01/22/2012 12:00:00 AM,10472,BRONX
01/23/2012 12:00:00 AM,11229,BROOKLYN
01/23/2012 12:00:00 AM,11435,QUEENS
01/23/2012 12:00:00 AM,11233,BROOKLYN
01/23/2012 12:00:00 AM,10009,MANHATTAN
01/23/2012 12:00:00 AM,10025,MANHATTAN
01/23/2012 12:00:00 AM,11205,BROOKLYN
01/23/2012 12:00:00 AM,10162,MANHATTAN
01/23/2012 12:00:00 AM,10030,MANHATTAN
01/23/2012 12:00:00 AM,10023,MANHATTAN
01/23/2012 12:00:00 AM,10027,MANHATTAN
01/23/2012 12:00:00 AM,10013,MANHATTAN
01/23/2012 12:00:00 AM,10458,BRONX
01/23/2012 12:00:00 AM,10468,BRONX
01/23/2012 12:00:00 AM,10453,BRONX
01/23/2012 12:00:00 AM,10469,BRONX
01/23/2012 12:00:00 AM,11225,BROOKLYN
01/23/2012 12:00:00 AM,10468,BRONX
01/23/2012 12:00:00 AM,11207,BROOKLYN
01/23/2012 12:00:00 AM,10452,BRONX
01/23/2012 12:00:00 AM,11233,BROOKLYN
01/23/2012 12:00:00 AM,10036,MANHATTAN
01/23/2012 12:00:00 AM,11417,QUEENS
01/23/2012 12:00:00 AM,11206,BROOKLYN
01/23/2012 12:00:00 AM,10466,BRONX
01/23/2012 12:00:00 AM,11207,BROOKLYN
01/24/2012 12:00:00 AM,10033,MANHATTAN
01/24/2012 12:00:00 AM,10012,MANHATTAN
01/24/2012 12:00:00 AM,10467,BRONX
01/24/2012 12:00:00 AM,10460,BRONX
01/24/2012 12:00:00 AM,10025,MANHATTAN
01/24/2012 12:00:00 AM,11206,BROOKLYN
01/24/2012 12:00:00 AM,10025,MANHATTAN
01/24/2012 12:00:00 AM,10025,MANHATTAN
01/24/2012 12:00:00 AM,10030,MANHATTAN
01/24/2012 12:00:00 AM,11418,QUEENS
01/24/2012 12:00:00 AM,10031,MANHATTAN
01/24/2012 12:00:00 AM,11435,QUEENS
01/24/2012 12:00:00 AM,10452,BRONX
01/24/2012 12:00:00 AM,11436,QUEENS
01/24/2012 12:00:00 AM,10023,MANHATTAN
01/24/2012 12:00:00 AM,10452,BRONX
01/24/2012 12:00:00 AM,11412,QUEENS
01/24/2012 12:00:00 AM,10009,MANHATTAN
01/24/2012 12:00:00 AM,10456,BRONX
01/24/2012 12:00:00 AM,10002,MANHATTAN
01/24/2012 12:00:00 AM,10007,MANHATTAN
01/24/2012 12:00:00 AM,10033,MANHATTAN
01/24/2012 12:00:00 AM,10025,MANHATTAN
01/24/2012 12:00:00 AM,10025,MANHATTAN
01/24/2012 12:00:00 AM,10460,BRONX
01/24/2012 12:00:00 AM,11102,QUEENS
01/24/2012 12:00:00 AM,10451,BRONX
01/24/2012 12:00:00 AM,11385,QUEENS
01/24/2012 12:00:00 AM,10031,MANHATTAN
01/24/2012 12:00:00 AM,10307,STATEN ISLAND
01/24/2012 12:00:00 AM,11101,QUEENS
01/24/2012 12:00:00 AM,10306,STATEN ISLAND
01/24/2012 12:00:00 AM,11414,QUEENS
01/24/2012 12:00:00 AM,10033,MANHATTAN
01/24/2012 12:00:00 AM,10306,STATEN ISLAND
01/24/2012 12:00:00 AM,10025,MANHATTAN
01/24/2012 12:00:00 AM,10025,MANHATTAN
01/25/2012 12:00:00 AM,11221,BROOKLYN
01/25/2012 12:00:00 AM,11385,QUEENS
01/25/2012 12:00:00 AM,11221,BROOKLYN
01/25/2012 12:00:00 AM,10040,MANHATTAN
01/25/2012 12:00:00 AM,11213,BROOKLYN
01/25/2012 12:00:00 AM,10459,BRONX
01/25/2012 12:00:00 AM,11220,BROOKLYN
01/25/2012 12:00:00 AM,10013,MANHATTAN
01/25/2012 12:00:00 AM,11213,BROOKLYN
01/25/2012 12:00:00 AM,11226,BROOKLYN
01/25/2012 12:00:00 AM,11238,BROOKLYN
01/25/2012 12:00:00 AM,10025,MANHATTAN
01/25/2012 12:00:00 AM,10472,BRONX
01/25/2012 12:00:00 AM,10025,MANHATTAN
01/25/2012 12:00:00 AM,10025,MANHATTAN
01/25/2012 12:00:00 AM,11102,QUEENS
01/25/2012 12:00:00 AM,11238,BROOKLYN
01/25/2012 12:00:00 AM,11218,BROOKLYN
01/25/2012 12:00:00 AM,10040,MANHATTAN
01/25/2012 12:00:00 AM,10025,MANHATTAN
01/25/2012 12:00:00 AM,10002,MANHATTAN
01/25/2012 12:00:00 AM,10027,MANHATTAN
01/25/2012 12:00:00 AM,10458,BRONX
01/25/2012 12:00:00 AM,11238,BROOKLYN
01/25/2012 12:00:00 AM,10472,BRONX
01/25/2012 12:00:00 AM,10014,MANHATTAN
01/25/2012 12:00:00 AM,11102,QUEENS
01/25/2012 12:00:00 AM,11385,QUEENS
01/25/2012 12:00:00 AM,10025,MANHATTAN
01/25/2012 12:00:00 AM,10025,MANHATTAN
01/25/2012 12:00:00 AM,10457,BRONX
01/25/2012 12:00:00 AM,10025,MANHATTAN
01/26/2012 12:00:00 AM,11416,QUEENS
01/26/2012 12:00:00 AM,11211,BROOKLYN
01/26/2012 12:00:00 AM,10031,MANHATTAN
01/26/2012 12:00:00 AM,11225,BROOKLYN
01/26/2012 12:00:00 AM,11221,BROOKLYN
01/26/2012 12:00:00 AM,11206,BROOKLYN
01/26/2012 12:00:00 AM,10009,MANHATTAN
01/26/2012 12:00:00 AM,10459,BRONX
01/26/2012 12:00:00 AM,11358,QUEENS
01/26/2012 12:00:00 AM,10459,BRONX
01/26/2012 12:00:00 AM,11205,BROOKLYN
01/26/2012 12:00:00 AM,10314,STATEN ISLAND
01/26/2012 12:00:00 AM,11385,QUEENS
01/26/2012 12:00:00 AM,10002,MANHATTAN
01/26/2012 12:00:00 AM,10009,MANHATTAN
01/26/2012 12:00:00 AM,11213,BROOKLYN
01/26/2012 12:00:00 AM,10472,BRONX
01/26/2012 12:00:00 AM,10023,MANHATTAN
01/26/2012 12:00:00 AM,10457,BRONX
01/26/2012 12:00:00 AM,10025,MANHATTAN
01/26/2012 12:00:00 AM,10452,BRONX
01/26/2012 12:00:00 AM,11249,BROOKLYN
01/26/2012 12:00:00 AM,10469,BRONX
01/26/2012 12:00:00 AM,11385,QUEENS
01/27/2012 12:00:00 AM,10032,MANHATTAN
01/27/2012 12:00:00 AM,10025,MANHATTAN
01/27/2012 12:00:00 AM,11203,BROOKLYN
01/27/2012 12:00:00 AM,10025,MANHATTAN
01/27/2012 12:00:00 AM,10033,MANHATTAN
01/27/2012 12:00:00 AM,11213,BROOKLYN
01/27/2012 12:00:00 AM,10468,BRONX
01/27/2012 12:00:00 AM,10468,BRONX
01/27/2012 12:00:00 AM,10011,MANHATTAN
01/27/2012 12:00:00 AM,10033,MANHATTAN
01/27/2012 12:00:00 AM,10002,MANHATTAN
01/27/2012 12:00:00 AM,11221,BROOKLYN
01/27/2012 12:00:00 AM,11213,BROOKLYN
01/27/2012 12:00:00 AM,10002,MANHATTAN
01/27/2012 12:00:00 AM,10065,MANHATTAN
01/27/2012 12:00:00 AM,10026,MANHATTAN
01/27/2012 12:00:00 AM,11213,BROOKLYN
01/27/2012 12:00:00 AM,10019,MANHATTAN
01/27/2012 12:00:00 AM,10024,MANHATTAN
01/27/2012 12:00:00 AM,10035,MANHATTAN
01/27/2012 12:00:00 AM,10029,MANHATTAN
01/27/2012 12:00:00 AM,10451,BRONX
01/27/2012 12:00:00 AM,11237,BROOKLYN
01/27/2012 12:00:00 AM,11373,QUEENS
01/27/2012 12:00:00 AM,10025,MANHATTAN
01/27/2012 12:00:00 AM,10463,BRONX
01/27/2012 12:00:00 AM,10028,MANHATTAN
01/27/2012 12:00:00 AM,11216,BROOKLYN
01/28/2012 12:00:00 AM,11379,QUEENS
01/28/2012 12:00:00 AM,11436,QUEENS
01/28/2012 12:00:00 AM,10009,MANHATTAN
01/28/2012 12:00:00 AM,11101,QUEENS
01/28/2012 12:00:00 AM,10453,BRONX
01/28/2012 12:00:00 AM,11221,BROOKLYN
01/28/2012 12:00:00 AM,11217,BROOKLYN
01/28/2012 12:00:00 AM,11224,BROOKLYN
01/28/2012 12:00:00 AM,11218,BROOKLYN
01/28/2012 12:00:00 AM,10034,MANHATTAN
01/28/2012 12:00:00 AM,10473,BRONX
01/28/2012 12:00:00 AM,10457,BRONX
01/28/2012 12:00:00 AM,11213,BROOKLYN
01/28/2012 12:00:00 AM,11217,BROOKLYN
01/28/2012 12:00:00 AM,10459,BRONX
01/28/2012 12:00:00 AM,11412,QUEENS
01/28/2012 12:00:00 AM,11421,QUEENS
01/28/2012 12:00:00 AM,10453,BRONX
01/29/2012 12:00:00 AM,10023,MANHATTAN
01/29/2012 12:00:00 AM,11221,BROOKLYN
01/29/2012 12:00:00 AM,10033,MANHATTAN
01/29/2012 12:00:00 AM,11216,BROOKLYN
01/29/2012 12:00:00 AM,11203,BROOKLYN
01/29/2012 12:00:00 AM,10314,STATEN ISLAND
01/29/2012 12:00:00 AM,10460,BRONX
01/29/2012 12:00:00 AM,10468,BRONX
01/29/2012 12:00:00 AM,11434,QUEENS
01/29/2012 12:00:00 AM,11201,BROOKLYN
01/29/2012 12:00:00 AM,11216,BROOKLYN
01/29/2012 12:00:00 AM,10065,MANHATTAN
01/30/2012 12:00:00 AM,10460,BRONX
01/30/2012 12:00:00 AM,11225,BROOKLYN
01/30/2012 12:00:00 AM,10024,MANHATTAN
01/30/2012 12:00:00 AM,10032,MANHATTAN
01/30/2012 12:00:00 AM,10036,MANHATTAN
01/30/2012 12:00:00 AM,10009,MANHATTAN
01/30/2012 12:00:00 AM,10025,MANHATTAN
01/30/2012 12:00:00 AM,10469,BRONX
01/30/2012 12:00:00 AM,10024,MANHATTAN
01/30/2012 12:00:00 AM,11209,BROOKLYN
01/30/2012 12:00:00 AM,11233,BROOKLYN
01/30/2012 12:00:00 AM,10458,BRONX
01/30/2012 12:00:00 AM,11211,BROOKLYN
01/30/2012 12:00:00 AM,11357,QUEENS
01/30/2012 12:00:00 AM,11414,QUEENS
01/30/2012 12:00:00 AM,11211,BROOKLYN
01/30/2012 12:00:00 AM,11377,QUEENS
01/30/2012 12:00:00 AM,10013,MANHATTAN
01/30/2012 12:00:00 AM,10031,MANHATTAN
01/30/2012 12:00:00 AM,10025,MANHATTAN
01/30/2012 12:00:00 AM,10308,STATEN ISLAND
01/30/2012 12:00:00 AM,10029,MANHATTAN
01/30/2012 12:00:00 AM,11213,BROOKLYN
01/30/2012 12:00:00 AM,10013,MANHATTAN
01/30/2012 12:00:00 AM,10025,MANHATTAN
01/30/2012 12:00:00 AM,10023,MANHATTAN
01/30/2012 12:00:00 AM,10457,BRONX
01/30/2012 12:00:00 AM,11207,BROOKLYN
01/30/2012 12:00:00 AM,11216,BROOKLYN
01/30/2012 12:00:00 AM,11355,QUEENS
01/30/2012 12:00:00 AM,10024,MANHATTAN
01/31/2012 12:00:00 AM,10128,MANHATTAN
01/31/2012 12:00:00 AM,11210,BROOKLYN
01/31/2012 12:00:00 AM,10034,MANHATTAN
01/31/2012 12:00:00 AM,10034,MANHATTAN
01/31/2012 12:00:00 AM,10474,BRONX
01/31/2012 12:00:00 AM,10019,MANHATTAN
01/31/2012 12:00:00 AM,11230,BROOKLYN
01/31/2012 12:00:00 AM,10468,BRONX
01/31/2012 12:00:00 AM,11210,BROOKLYN
01/31/2012 12:00:00 AM,11238,BROOKLYN
01/31/2012 12:00:00 AM,11218,BROOKLYN
01/31/2012 12:00:00 AM,11217,BROOKLYN
01/31/2012 12:00:00 AM,11216,BROOKLYN
01/31/2012 12:00:00 AM,11215,BROOKLYN
01/31/2012 12:00:00 AM,11209,BROOKLYN
01/31/2012 12:00:00 AM,10024,MANHATTAN
01/31/2012 12:00:00 AM,10014,MANHATTAN
01/31/2012 12:00:00 AM,10457,BRONX
01/31/2012 12:00:00 AM,10030,MANHATTAN
01/31/2012 12:00:00 AM,11208,BROOKLYN
01/31/2012 12:00:00 AM,10029,MANHATTAN
01/31/2012 12:00:00 AM,11221,BROOKLYN
01/31/2012 12:00:00 AM,11435,QUEENS
02/01/2012 12:00:00 AM,11101,QUEENS
02/01/2012 12:00:00 AM,10452,BRONX
02/01/2012 12:00:00 AM,10031,MANHATTAN
02/01/2012 12:00:00 AM,11212,BROOKLYN
02/01/2012 12:00:00 AM,10468,BRONX
02/01/2012 12:00:00 AM,10023,MANHATTAN
02/01/2012 12:00:00 AM,10467,BRONX
